signal_date,entry_date,exit_date,entry,exit,hold_days,exit_reason,raw_ret%,net_ret%,mfe%,mae%,armed,code,soft,hard,name,industry
2025-09-02,2025-09-03,2025-09-03,225.4922,218.7274,1,止损,-3.0,-3.15,0.243,-10.322,False,600435,1.0,1.0,北方导航,地面兵装Ⅲ
2025-09-02,2025-09-03,2025-09-04,12.296,11.9271,2,止损,-3.0,-3.15,0.604,-3.323,False,600094,0.797,0.87,大名城,住宅开发
2025-09-02,2025-09-03,2025-09-04,69.0344,66.9633,2,止损,-3.0,-3.15,0.575,-3.678,False,600360,0.72,0.87,华微电子,分立器件
2025-09-02,2025-09-03,2025-09-12,135.8651,139.3577,8,到期,2.571,2.421,12.201,-1.738,False,002605,0.79,1.0,姚记科技,游戏Ⅲ
2025-09-02,2025-09-03,2025-09-12,186.8976,196.1972,8,到期,4.976,4.826,6.561,-2.51,False,000400,0.781,1.0,许继电气,电网自动化设备
2025-09-02,2025-09-03,2025-09-04,29.9197,29.0221,2,止损,-3.0,-3.15,1.439,-5.455,False,600230,0.81,1.0,沧州大化,聚氨酯
2025-09-02,2025-09-03,2025-09-03,51.2966,49.7577,1,止损,-3.0,-3.15,2.534,-3.152,False,002552,0.8,1.0,宝鼎科技,印制电路板
2025-09-02,2025-09-03,2025-09-12,834.4983,863.0133,8,到期,3.417,3.267,7.183,-2.301,False,600089,0.81,1.0,特变电工,输变电设备
2025-09-02,2025-09-03,2025-09-04,40.0468,38.8454,2,止损,-3.0,-3.15,3.3,-4.304,False,000967,0.807,1.0,盈峰环境,环保设备Ⅲ
2025-09-02,2025-09-03,2025-09-03,103.9144,100.797,1,止损,-3.0,-3.15,0.534,-4.072,False,600732,1.0,1.0,爱旭股份,光伏电池组件
2025-09-02,2025-09-03,2025-09-03,170.4688,165.3547,1,止损,-3.0,-3.15,0.038,-5.967,False,002544,0.91,1.0,普天科技,通信工程及服务
2025-09-02,2025-09-03,2025-09-03,341.7861,331.5325,1,止损,-3.0,-3.15,0.071,-3.887,False,000997,0.774,1.0,新 大 陆,其他计算机设备
2025-09-02,2025-09-03,2025-09-03,56.6413,54.9421,1,止损,-3.0,-3.15,0.432,-5.132,False,603067,0.91,1.0,振华股份,无机盐
2025-09-02,2025-09-03,2025-09-04,21.4641,20.8201,2,止损,-3.0,-3.15,1.179,-5.026,False,603619,0.884,1.0,中曼石油,油田服务
2025-09-03,2025-09-04,2025-09-15,10.7014,10.8395,8,到期,1.29,1.14,3.226,-2.258,False,002291,0.792,1.0,遥望科技,营销代理
2025-09-03,2025-09-04,2025-09-15,35.017,37.8113,8,到期,7.98,7.83,11.368,-2.249,False,603520,0.784,1.0,司太立,原料药
2025-09-03,2025-09-04,2025-09-04,167.7257,162.6939,1,止损,-3.0,-3.15,0.816,-9.268,False,603040,0.816,1.0,新坐标,底盘与发动机系统
2025-09-03,2025-09-04,2025-09-05,7.8358,9.0112,2,止盈,15.0,14.85,15.476,0.0,False,600207,0.816,1.0,安彩高科,光伏辅材
2025-09-03,2025-09-04,2025-09-04,22.7824,22.0989,1,止损,-3.0,-3.15,1.318,-8.789,False,603036,0.793,1.0,如通股份,能源及重型设备
2025-09-03,2025-09-04,2025-09-15,7.3589,7.992,8,到期,8.602,8.452,11.111,-1.434,False,601011,0.796,1.0,宝泰隆,焦炭Ⅲ
2025-09-03,2025-09-04,2025-09-04,64.1498,62.2253,1,止损,-3.0,-3.15,4.634,-5.542,False,002741,0.796,1.0,光华科技,电子化学品Ⅲ
2025-09-03,2025-09-04,2025-09-15,63.2955,66.934,8,到期,5.749,5.599,10.719,-2.455,False,603505,0.816,1.0,金石资源,氟化工
2025-09-03,2025-09-04,2025-09-04,87.9334,85.2954,1,止损,-3.0,-3.15,1.715,-5.062,False,603379,0.816,1.0,三美股份,氟化工
2025-09-03,2025-09-04,2025-09-04,90.6166,87.8981,1,止损,-3.0,-3.15,0.189,-4.434,False,002170,0.793,1.0,芭田股份,复合肥
2025-09-03,2025-09-04,2025-09-04,187.4775,181.8531,1,止损,-3.0,-3.15,0.575,-6.667,False,600584,0.81,1.0,长电科技,集成电路封测
2025-09-03,2025-09-04,2025-09-04,50.1063,48.6031,1,止损,-3.0,-3.15,0.45,-4.049,False,600037,0.891,1.0,歌华有线,电视广播Ⅲ
2025-09-03,2025-09-04,2025-09-04,123.2735,119.5753,1,止损,-3.0,-3.15,0.576,-6.63,False,603009,0.784,1.0,北特科技,底盘与发动机系统
2025-09-03,2025-09-04,2025-09-15,133.5218,131.9571,8,到期,-1.172,-1.322,1.953,-1.507,False,600559,0.8,1.0,老白干酒,白酒Ⅲ
2025-09-03,2025-09-04,2025-09-08,78.9746,90.8208,3,止盈,15.0,14.85,16.85,0.0,False,603663,0.81,1.0,三祥新材,无机盐
2025-09-03,2025-09-04,2025-09-04,45.4425,44.0793,1,止损,-3.0,-3.15,1.845,-4.92,False,002527,0.781,1.0,新时达,楼宇设备
2025-09-04,2025-09-05,2025-09-16,59.4862,65.7899,8,到期,10.597,10.447,12.687,-1.194,False,002520,0.797,1.0,日发精机,机床工具
2025-09-04,2025-09-05,2025-09-16,22.6016,23.4218,8,到期,3.629,3.479,8.669,-0.403,False,002145,0.798,1.0,钛能化学,钛白粉
2025-09-04,2025-09-05,2025-09-16,77.3528,85.3826,8,到期,10.381,10.231,12.457,-0.865,False,002284,0.79,1.0,亚太股份,底盘与发动机系统
2025-09-04,2025-09-05,2025-09-10,30.4513,35.0189,4,止盈,15.0,14.85,16.109,-1.325,False,603305,0.79,1.0,旭升集团,底盘与发动机系统
2025-09-04,2025-09-05,2025-09-16,31.3505,33.8269,8,到期,7.899,7.749,11.196,-1.19,False,002283,0.808,1.0,天润工业,底盘与发动机系统
2025-09-08,2025-09-09,2025-09-18,94.7479,95.6537,8,到期,0.956,0.806,9.943,-0.382,False,601216,0.91,1.0,君正集团,氯碱
2025-09-08,2025-09-09,2025-09-16,90.9971,88.2672,6,止损,-3.0,-3.15,6.667,-4.483,False,000612,0.775,0.87,焦作万方,铝
2025-09-08,2025-09-09,2025-09-12,66.2206,64.234,4,止损,-3.0,-3.15,0.914,-4.19,False,600882,0.79,1.0,妙可蓝多,乳品
2025-09-08,2025-09-09,2025-09-11,119.126,115.5522,3,止损,-3.0,-3.15,3.704,-4.63,False,600881,0.812,1.0,亚泰集团,综合Ⅲ
2025-09-08,2025-09-09,2025-09-17,23.099,22.406,7,止损,-3.0,-3.15,3.496,-3.319,False,605179,0.791,1.0,一鸣食品,乳品
2025-09-09,2025-09-10,2025-09-11,42.5607,41.2839,2,止损,-3.0,-3.15,8.407,-3.097,False,603989,0.774,1.0,艾华集团,被动元件
2025-09-09,2025-09-10,2025-09-19,15.0974,15.1839,8,到期,0.573,0.423,5.082,-1.145,False,603170,0.816,1.0,宝立食品,调味发酵品Ⅲ
2025-09-09,2025-09-10,2025-09-19,48.6283,52.4112,8,到期,7.779,7.629,8.748,-1.065,False,605090,0.724,1.0,九丰能源,燃气Ⅲ
2025-09-09,2025-09-10,2025-09-19,80.5074,83.8971,8,到期,4.211,4.061,5.368,-1.368,False,000050,0.797,1.0,深天马Ａ,面板
2025-09-09,2025-09-10,2025-09-19,19.8459,20.9485,8,到期,5.556,5.406,9.722,-2.5,False,002356,0.781,0.87,鹏飞绿能,多业态零售
2025-09-09,2025-09-10,2025-09-19,25.8393,27.5724,8,到期,6.707,6.557,9.634,-2.317,False,600576,0.781,1.0,祥源文旅,自然景区
2025-09-09,2025-09-10,2025-09-17,66.821,64.8164,6,止损,-3.0,-3.15,5.68,-3.136,False,002865,0.774,1.0,钧达股份,光伏电池组件
2025-09-09,2025-09-10,2025-09-12,131.4278,151.142,3,止盈,15.0,14.85,15.229,-0.673,False,002379,0.808,0.87,宏桥控股,铝
2025-09-09,2025-09-10,2025-09-18,157.227,180.8111,7,止盈,15.0,14.85,20.016,-1.613,False,603040,0.795,0.87,新坐标,底盘与发动机系统
2025-09-09,2025-09-10,2025-09-19,37.1867,39.4242,8,到期,6.017,5.867,9.187,-1.967,False,603650,0.797,0.87,彤程新材,橡胶助剂
2025-09-09,2025-09-10,2025-09-11,157.5114,152.7861,2,止损,-3.0,-3.15,0.988,-5.395,False,600380,0.816,1.0,健康元,化学制剂
2025-09-10,2025-09-11,2025-09-22,26.2487,26.3729,8,到期,0.473,0.323,5.126,-2.05,False,603218,0.797,0.87,日月股份,风电零部件
2025-09-10,2025-09-11,2025-09-18,247.9049,285.0906,6,止盈,15.0,14.85,20.909,-2.784,False,002245,0.906,1.0,蔚蓝锂芯,锂电池
2025-09-10,2025-09-11,2025-09-16,16.9891,16.4795,4,止损,-3.0,-3.15,1.865,-3.039,False,605599,0.79,1.0,菜百股份,钟表珠宝
2025-09-10,2025-09-11,2025-09-12,22.9093,26.3457,2,止盈,15.0,14.85,21.468,-0.917,False,002491,0.775,0.87,通鼎互联,通信线缆及配套
2025-09-10,2025-09-11,2025-09-22,22.2644,22.5985,8,到期,1.501,1.351,8.322,-0.341,False,603386,0.784,1.0,骏亚科技,印制电路板
2025-09-10,2025-09-11,2025-09-22,35.7059,39.0113,8,到期,9.257,9.107,10.571,-2.229,False,603121,0.784,0.87,华培动力,底盘与发动机系统
2025-09-10,2025-09-11,2025-09-16,64.9391,62.9909,4,止损,-3.0,-3.15,4.494,-3.692,False,600481,0.774,0.87,双良节能,硅料硅片
2025-09-10,2025-09-11,2025-09-16,225.9322,259.822,4,止盈,15.0,14.85,18.199,-0.333,False,002850,0.72,0.87,科达利,锂电池
2025-09-10,2025-09-11,2025-09-22,24.8685,25.2867,8,到期,1.682,1.532,4.434,-1.07,False,000859,0.797,0.87,国风新材,膜材料
2025-09-10,2025-09-11,2025-09-18,14.7694,14.3264,6,止损,-3.0,-3.15,2.393,-4.586,False,603399,0.781,1.0,永杉锂业,锂
2025-09-11,2025-09-12,2025-09-23,40.5544,40.4226,8,到期,-0.325,-0.475,6.504,-2.846,False,603766,0.8,1.0,隆鑫通用,摩托车
2025-09-11,2025-09-12,2025-09-17,52.0521,50.4906,4,止损,-3.0,-3.15,0.775,-6.008,False,600810,0.81,1.0,神马股份,锦纶
2025-09-11,2025-09-12,2025-09-16,49.2101,47.7338,3,止损,-3.0,-3.15,1.565,-4.172,False,600530,0.814,1.0,交大昂立,保健品
2025-09-12,2025-09-15,2025-09-18,21.0362,20.4051,4,止损,-3.0,-3.15,1.259,-5.175,False,603777,0.81,1.0,来伊份,零食
2025-09-12,2025-09-15,2025-09-22,75.7025,73.4315,6,止损,-3.0,-3.15,1.994,-4.209,False,605123,0.797,1.0,派克新材,航空装备Ⅲ
2025-09-15,2025-09-16,2025-09-16,18.7656,18.2026,1,止损,-3.0,-3.15,1.415,-5.189,False,002425,0.794,1.0,凯撒文化,游戏Ⅲ
2025-09-15,2025-09-16,2025-09-18,83.8924,81.3756,3,止损,-3.0,-3.15,1.448,-3.345,False,603663,0.805,1.0,三祥新材,无机盐
2025-09-15,2025-09-16,2025-09-16,31.0716,30.1394,1,止损,-3.0,-3.15,0.097,-5.095,False,002785,0.891,1.0,万里石,其他建材Ⅲ
2025-09-16,2025-09-17,2025-09-18,71.9881,69.8284,2,止损,-3.0,-3.15,1.161,-3.482,False,600586,0.774,1.0,金晶科技,玻璃制造
2025-09-16,2025-09-17,2025-09-23,45.412,44.0497,5,止损,-3.0,-3.15,6.246,-5.319,False,603026,0.814,1.0,石大胜华,电池化学品
2025-09-16,2025-09-17,2025-09-18,86.1999,83.6139,2,止损,-3.0,-3.15,0.784,-5.098,False,002515,0.801,1.0,金字火腿,肉制品
2025-09-16,2025-09-17,2025-09-23,110.0227,106.722,5,止损,-3.0,-3.15,1.698,-4.691,False,002756,0.808,1.0,永兴材料,锂
2025-09-16,2025-09-17,2025-09-18,30.71,29.7887,2,止损,-3.0,-3.15,0.362,-4.71,False,601003,0.781,0.87,柳钢股份,板材
2025-09-16,2025-09-17,2025-09-18,22.8462,22.1608,2,止损,-3.0,-3.15,0.409,-5.498,False,603477,0.794,1.0,巨星农牧,生猪养殖
2025-09-16,2025-09-17,2025-09-19,3.29,3.1913,3,止损,-3.0,-3.15,3.343,-3.04,False,601975,0.801,1.0,招商南油,航运
2025-09-16,2025-09-17,2025-09-26,38.7442,38.9222,8,到期,0.459,0.309,3.551,-2.256,False,603100,0.814,1.0,川仪股份,机械设备
2025-09-16,2025-09-17,2025-09-18,223.9562,217.2375,2,止损,-3.0,-3.15,1.487,-4.275,False,000060,0.8,1.0,中金岭南,铅锌
2025-09-16,2025-09-17,2025-09-18,374.7323,363.4903,2,止损,-3.0,-3.15,2.434,-4.102,False,002466,0.808,1.0,天齐锂业,锂
2025-09-17,2025-09-18,2025-09-18,29.5085,28.6232,1,止损,-3.0,-3.15,8.319,-5.331,False,002785,0.775,1.0,万里石,其他建材Ⅲ
2025-09-17,2025-09-18,2025-09-18,69.2055,67.1293,1,止损,-3.0,-3.15,1.657,-4.852,False,600733,0.79,1.0,北汽蓝谷,电动乘用车
2025-09-17,2025-09-18,2025-09-18,23.0827,22.3902,1,止损,-3.0,-3.15,0.289,-3.614,False,603036,0.816,1.0,如通股份,能源及重型设备
2025-09-17,2025-09-18,2025-09-23,44.4028,43.0707,4,止损,-3.0,-3.15,1.618,-4.207,False,603867,0.8,1.0,新化股份,其他化学制品
2025-09-17,2025-09-18,2025-09-29,17.9668,17.4278,8,止损,-3.0,-3.15,7.782,-4.669,False,002366,0.797,0.87,融发核电,其他电源设备Ⅲ
2025-09-18,2025-09-19,2025-09-30,20.223,22.6082,8,到期,11.794,11.644,13.732,-0.927,False,603997,0.796,1.0,继峰股份,车身附件及饰件
2025-09-18,2025-09-19,2025-09-30,43.5205,45.2279,8,到期,3.923,3.773,5.716,-2.312,False,605088,0.794,1.0,冠盛股份,底盘与发动机系统
2025-09-18,2025-09-19,2025-09-23,341.6012,331.3532,3,止损,-3.0,-3.15,1.736,-6.671,False,002821,0.81,1.0,凯莱英,医疗研发外包
2025-09-18,2025-09-19,2025-10-17,59.0761,67.9375,7,止盈,15.0,14.85,22.299,-2.078,False,002169,0.796,1.0,智光电气,电网自动化设备
2025-09-18,2025-09-19,2025-09-30,15.9328,16.3219,8,到期,2.442,2.292,7.005,-1.992,False,603191,0.81,1.0,望变电气,输变电设备
2025-09-18,2025-09-19,2025-09-23,11.5176,11.172,3,止损,-3.0,-3.15,1.214,-4.295,False,603861,0.91,1.0,白云电器,配电设备
2025-09-18,2025-09-19,2025-09-23,106.881,103.6745,3,止损,-3.0,-3.15,1.548,-5.087,False,002970,0.816,1.0,锐明技术,其他计算机设备
2025-09-18,2025-09-19,2025-09-30,202.788,212.9137,8,到期,4.993,4.843,7.242,-2.609,False,002074,0.808,1.0,国轩高科,锂电池
2025-09-18,2025-09-19,2025-09-23,10.6669,10.3469,3,止损,-3.0,-3.15,1.618,-4.369,False,002291,0.79,1.0,遥望科技,营销代理
2025-09-18,2025-09-19,2025-09-23,22.3126,21.6432,3,止损,-3.0,-3.15,1.286,-5.788,False,002554,0.801,1.0,惠博普,油气及炼化工程
2025-09-18,2025-09-19,2025-09-23,74.2273,72.0004,3,止损,-3.0,-3.15,2.772,-4.691,False,002292,0.796,1.0,奥飞娱乐,娱乐用品
2025-09-18,2025-09-19,2025-09-23,29.2599,28.3821,3,止损,-3.0,-3.15,0.866,-6.277,False,603528,0.89,1.0,多伦科技,垂直应用软件
2025-09-18,2025-09-19,2025-09-23,40.8487,39.6232,3,止损,-3.0,-3.15,3.171,-4.797,False,603535,0.807,1.0,嘉诚国际,跨境物流
2025-09-18,2025-09-19,2025-09-30,23.3042,23.2728,8,到期,-0.135,-0.285,1.576,-2.747,False,603348,0.8,1.0,文灿股份,其他汽车零部件
2025-09-18,2025-09-19,2025-09-23,34.5071,33.4719,3,止损,-3.0,-3.15,0.758,-6.184,False,603598,0.781,1.0,引力传媒,营销代理
2025-09-18,2025-09-19,2025-09-23,74.9468,72.6984,3,止损,-3.0,-3.15,1.593,-5.331,False,600650,0.89,1.0,锦江在线,公交
2025-09-18,2025-09-19,2025-09-23,838.0195,812.8789,3,止损,-3.0,-3.15,1.538,-8.495,False,600588,0.91,1.0,用友网络,横向通用软件
2025-09-18,2025-09-19,2025-09-23,30.3361,29.426,3,止损,-3.0,-3.15,0.725,-3.913,False,002510,0.796,1.0,天汽模,其他汽车零部件
2025-09-18,2025-09-19,2025-09-22,63.8967,61.9798,2,止损,-3.0,-3.15,0.979,-4.894,False,600481,0.79,1.0,双良节能,硅料硅片
2025-09-18,2025-09-19,2025-09-23,70.2772,68.1689,3,止损,-3.0,-3.15,0.385,-4.423,False,600516,0.797,1.0,方大炭素,冶钢辅料
2025-09-19,2025-09-22,2025-09-23,49.0,47.53,2,止损,-3.0,-3.15,0.571,-4.449,False,002362,0.791,1.0,汉王科技,垂直应用软件
2025-09-19,2025-09-22,2025-10-09,26.0804,26.2473,8,到期,0.64,0.49,5.119,-2.676,False,603915,0.784,1.0,国茂股份,金属制品
2025-09-19,2025-09-22,2025-10-09,71.6457,72.2132,8,到期,0.792,0.642,3.762,-2.574,False,002590,0.808,1.0,万安科技,底盘与发动机系统
2025-09-19,2025-09-22,2025-09-23,45.3149,43.9554,2,止损,-3.0,-3.15,0.364,-6.078,False,603989,0.8,1.0,艾华集团,被动元件
2025-09-19,2025-09-22,2025-09-23,45.151,43.7965,2,止损,-3.0,-3.15,1.73,-4.014,False,603990,0.781,1.0,麦迪科技,垂直应用软件
2025-09-19,2025-09-22,2025-09-23,87.6958,85.065,2,止损,-3.0,-3.15,0.076,-4.855,False,000766,0.818,1.0,通化金马,化学制剂
2025-09-22,2025-09-23,2025-10-10,214.5194,221.8485,8,到期,3.417,3.267,6.104,-2.879,False,600885,0.79,1.0,宏发股份,电网自动化设备
2025-09-22,2025-09-23,2025-09-23,83.8388,81.3236,1,止损,-3.0,-3.15,1.761,-3.832,False,603267,0.793,0.87,鸿远电子,军工电子Ⅲ
2025-09-22,2025-09-23,2025-10-10,73.8474,72.3909,8,到期,-1.972,-2.122,7.577,-1.992,False,603596,0.814,0.87,伯特利,底盘与发动机系统
2025-09-22,2025-09-23,2025-09-23,21.0061,20.3759,1,止损,-3.0,-3.15,4.221,-3.247,False,603227,0.784,1.0,雪峰科技,民爆制品
2025-09-22,2025-09-23,2025-09-23,69.9093,67.812,1,止损,-3.0,-3.15,1.435,-3.668,False,002624,0.81,1.0,完美世界,游戏Ⅲ
2025-09-23,2025-09-24,2025-10-13,64.0458,62.1244,8,止损,-3.0,-3.15,5.627,-3.581,False,600733,0.72,0.87,北汽蓝谷,电动乘用车
2025-09-23,2025-09-24,2025-09-29,110.2853,126.8281,4,止盈,15.0,14.85,16.171,-0.763,False,002202,0.91,0.87,金风科技,风电整机
2025-09-23,2025-09-24,2025-09-29,47.3332,45.9133,4,止损,-3.0,-3.15,3.108,-4.306,False,603109,0.781,1.0,神驰机电,其他通用设备
2025-09-23,2025-09-24,2025-09-24,30.2952,29.3863,1,止损,-3.0,-3.15,1.092,-6.332,False,600425,1.0,1.0,青松建化,水泥制造
2025-09-23,2025-09-24,2025-10-13,28.0154,29.1313,8,到期,3.983,3.833,7.233,-0.734,False,601890,0.79,1.0,亚星锚链,航海装备Ⅲ
2025-09-23,2025-09-24,2025-10-09,45.7191,44.3475,6,止损,-3.0,-3.15,7.653,-3.469,False,002163,0.89,1.0,海南发展,装修装饰Ⅲ
2025-09-23,2025-09-24,2025-10-13,93.1538,106.0214,8,到期,13.813,13.663,14.034,-0.294,False,002497,0.89,1.0,雅化集团,民爆制品
2025-09-23,2025-09-24,2025-10-13,58.9495,57.1811,8,止损,-3.0,-3.15,4.643,-7.208,False,600480,0.775,1.0,凌云股份,其他汽车零部件
2025-09-23,2025-09-24,2025-09-30,45.9486,52.8408,5,止盈,15.0,14.85,23.553,-0.964,False,002670,0.72,1.0,国盛证券,证券Ⅲ
2025-09-23,2025-09-24,2025-10-13,160.4342,155.6212,8,止损,-3.0,-3.15,5.631,-7.764,False,002801,0.808,1.0,微光股份,电机Ⅲ
2025-09-23,2025-09-24,2025-10-13,22.6932,23.6625,8,到期,4.271,4.121,10.438,-0.37,False,601360,0.79,1.0,三六零,横向通用软件
2025-09-23,2025-09-24,2025-10-13,102.5704,99.4932,8,止损,-3.0,-3.15,8.845,-7.505,False,603203,0.801,1.0,快克智能,工控设备
2025-09-23,2025-09-24,2025-09-30,56.2052,64.6359,5,止盈,15.0,14.85,21.613,-0.669,False,605376,0.816,1.0,博迁新材,其他金属新材料
2025-09-23,2025-09-24,2025-10-09,45.4229,52.2363,6,止盈,15.0,14.85,19.08,-1.534,False,603341,0.791,1.0,龙旗科技,消费电子零部件及组装
2025-09-23,2025-09-24,2025-09-29,169.6103,164.522,4,止损,-3.0,-3.15,5.057,-3.595,False,603360,0.807,1.0,百傲化学,农药
2025-09-23,2025-09-24,2025-10-13,94.4002,91.5682,8,止损,-3.0,-3.15,4.506,-6.948,False,603416,0.794,1.0,信捷电气,机器人
2025-09-23,2025-09-24,2025-10-10,189.3858,183.7042,7,止损,-3.0,-3.15,5.397,-3.758,False,603662,0.81,1.0,柯力传感,机械设备
2025-09-23,2025-09-24,2025-10-13,37.5853,36.4577,8,止损,-3.0,-3.15,6.266,-7.145,False,603507,0.79,1.0,振江股份,风电零部件
2025-09-23,2025-09-24,2025-09-29,115.7093,112.2381,4,止损,-3.0,-3.15,1.41,-3.887,False,000526,0.79,1.0,学大教育,培训教育
2025-09-23,2025-09-24,2025-10-13,31.8367,30.8816,8,止损,-3.0,-3.15,3.419,-5.89,False,605058,0.81,1.0,澳弘电子,印制电路板
2025-09-23,2025-09-24,2025-10-13,43.609,42.3008,8,止损,-3.0,-3.15,6.232,-8.116,False,000823,0.816,1.0,超声电子,印制电路板
2025-09-23,2025-09-24,2025-09-24,50.1834,48.6779,1,止损,-3.0,-3.15,0.0,-7.087,False,000877,0.79,1.0,天山股份,水泥制造
2025-09-23,2025-09-24,2025-10-09,26.2524,25.4648,6,止损,-3.0,-3.15,2.204,-3.306,False,000863,0.806,1.0,三湘印象,住宅开发
2025-09-24,2025-09-25,2025-09-26,24.7137,23.9723,2,止损,-3.0,-3.15,0.587,-4.93,False,002685,0.791,0.87,华东重机,工程机械整机
2025-09-25,2025-09-26,2025-10-15,66.1259,68.0116,8,到期,2.852,2.702,9.763,-1.74,False,603960,0.801,0.87,克来机电,底盘与发动机系统
2025-09-25,2025-09-26,2025-09-29,181.9922,176.5324,2,止损,-3.0,-3.15,2.052,-4.988,False,002544,0.91,1.0,普天科技,通信工程及服务
2025-09-25,2025-09-26,2025-09-29,245.8327,238.4577,2,止损,-3.0,-3.15,1.534,-3.865,False,000801,0.784,1.0,四川九洲,其他黑色家电
2025-09-25,2025-09-26,2025-09-29,49537.7233,48051.5916,2,止损,-3.0,-3.15,1.247,-3.968,False,600651,0.79,0.87,飞乐音响,汽车电子电气系统
2025-09-25,2025-09-26,2025-09-29,88.9122,86.2448,2,止损,-3.0,-3.15,0.579,-3.654,False,000099,0.781,0.87,中信海直,航空运输
2025-09-25,2025-09-26,2025-10-09,37.8483,36.7128,4,止损,-3.0,-3.15,6.739,-6.253,False,603121,0.91,1.0,华培动力,底盘与发动机系统
2025-09-25,2025-09-26,2025-10-13,92.5723,89.7952,6,止损,-3.0,-3.15,7.433,-6.031,False,600728,0.799,0.87,佳都科技,IT服务Ⅲ
2025-09-26,2025-09-29,2025-10-14,184.4772,212.1488,6,止盈,15.0,14.85,24.911,-2.592,False,002338,0.801,1.0,奥普光电,军工电子Ⅲ
2025-09-26,2025-09-29,2025-10-10,124.5484,143.2306,4,止盈,15.0,14.85,15.862,-2.299,False,600226,0.812,1.0,亨通股份,热力服务
2025-09-26,2025-09-29,2025-10-14,35.6041,34.536,6,止损,-3.0,-3.15,6.376,-3.02,False,000665,0.884,1.0,湖北广电,电视广播Ⅲ
2025-09-26,2025-09-29,2025-09-30,22.289,21.6203,2,止损,-3.0,-3.15,1.489,-3.085,False,002745,0.9,1.0,木林森,LED
2025-09-26,2025-09-29,2025-10-16,79.9891,82.2758,8,到期,2.859,2.709,8.106,-1.683,False,603267,0.808,1.0,鸿远电子,军工电子Ⅲ
2025-09-26,2025-09-29,2025-10-13,24.5589,23.8221,5,止损,-3.0,-3.15,1.988,-6.362,False,002548,0.807,1.0,金新农,畜禽饲料
2025-09-26,2025-09-29,2025-10-13,105.2988,102.1398,5,止损,-3.0,-3.15,3.869,-6.54,False,600171,0.781,1.0,上海贝岭,模拟芯片设计
2025-09-26,2025-09-29,2025-09-29,24.8304,24.0855,1,止损,-3.0,-3.15,1.072,-3.828,False,000859,0.89,1.0,国风新材,膜材料
2025-09-26,2025-09-29,2025-10-09,55.4321,63.7469,3,止盈,15.0,14.85,19.379,-0.863,False,603181,0.81,1.0,皇马科技,其他化学制品
2025-09-26,2025-09-29,2025-10-13,102.9264,99.8386,5,止损,-3.0,-3.15,5.199,-3.299,False,002970,0.884,1.0,锐明技术,其他计算机设备
2025-09-29,2025-09-30,2025-10-17,13.6584,13.8225,8,到期,1.201,1.051,6.607,-1.502,False,002427,0.796,1.0,尤夫股份,涤纶
2025-09-29,2025-09-30,2025-10-13,696.2197,675.3331,4,止损,-3.0,-3.15,2.776,-4.449,False,001696,0.799,0.87,宗申动力,其他通用设备
2025-09-29,2025-09-30,2025-10-10,11.4118,11.0695,3,止损,-3.0,-3.15,4.016,-3.605,False,603058,0.801,1.0,永吉股份,纸包装
2025-09-29,2025-09-30,2025-09-30,141.3259,137.0861,1,止损,-3.0,-3.15,0.0,-3.741,False,600071,0.791,1.0,凤凰光学,光学元件
2025-09-30,2025-10-09,2025-10-09,174.3958,169.1639,1,止损,-3.0,-3.15,0.591,-3.654,False,002544,0.808,1.0,普天科技,通信工程及服务
2025-09-30,2025-10-09,2025-10-16,148.1359,143.6918,6,止损,-3.0,-3.15,5.583,-4.035,False,002085,0.793,0.87,万丰奥威,轮胎轮毂
2025-09-30,2025-10-09,2025-10-13,51.1104,49.5771,3,止损,-3.0,-3.15,5.669,-7.496,False,603929,0.797,1.0,亚翔集成,其他专业工程
2025-10-09,2025-10-10,2025-10-21,5.9177,5.8559,8,到期,-1.045,-1.195,4.181,-2.439,False,002321,0.816,1.0,华英农业,其他养殖
2025-10-09,2025-10-10,2025-10-13,174.5583,169.3216,2,止损,-3.0,-3.15,0.0,-8.021,False,600835,0.79,1.0,上海机电,楼宇设备
